soc,energy_wh,jerk,dist_m
0.99901026,3.434494696324028,8.266006,377.85503810748554
0.9989899,3.384933034362103,-1.0372101,378.5227872446843
0.9990044,3.725210800550089,-7.2265377,381.421913605277
0.99890435,3.618426312934926,23.273548,383.63637000769205
0.99893576,3.536860502112637,-23.328379,385.1697951971571
0.9989597,3.480379340967342,0.02910996,386.0248419337042
0.99897635,3.5498237854117867,0.021222081,387.1920175542263
0.9989559,3.6192682298562313,7.9240584,388.5733715443484
0.9989355,3.5683883578867346,-0.7836041,389.2768077598115
0.9989505,3.9086661240747205,-7.1367693,392.09575944374814
0.9988504,3.8048347370497204,22.347467,394.23051763602
0.9988809,3.7262044769677063,-22.39767,395.6846048657586
0.99890405,3.672645597339,0.028180234,396.46055998308816
0.9989198,3.742090041783445,0.020310802,397.58586187183823
0.9988994,3.8115344862278895,8.219831,398.9353597324377
0.99887896,3.76182798169581,-1.0012064,399.6070302324932
0.99889356,4.102105747883796,-7.2161865,402.4967451436924
0.9987935,3.9956679153212917,23.166973,404.70184671976153
0.9988248,3.9144466739360784,-23.221262,406.22596005231657
0.9988487,3.858308499520301,0.029000733,407.07172452252274
0.9988652,3.927752943964746,0.02111505,408.23362724656596
0.9988448,3.9971973884091905,7.955897,409.61093065360274
0.99882436,3.946466712916669,-0.8059006,410.3103278994077
0.99883926,4.286744479104654,-7.146455,413.13776056848127
0.9987392,4.182600709127111,22.447533,415.28094997655637
0.9987698,4.103659899263012,-22.498228,416.7434309359556
0.99879307,4.0497918505918085,0.0282785,417.52775433971834
0.99880886,4.119236295036253,0.020407144,418.6571334923347
0.9987885,4.188680739480698,8.185706,420.0097010397669
0.99876803,4.138861168150279,-0.97493887,420.68443260610434
0.9987827,4.479138934338264,-7.2081947,423.5669084568306
0.9986826,4.37296774050318,23.084642,425.7648144002406
0.99871385,4.292011538254244,-23.138514,427.2817650279959
0.99873763,4.236137190131925,0.028916731,428.12038943190475
0.9987541,4.305581634576369,0.021032736,429.27829618514096
0.99873364,4.375026079020814,7.980869,430.6525372288696
0.99871325,4.324408200576808,-0.8235845,431.3488808688299
0.9987281,4.664685966764793,-7.153854,434.18282180958425
